mes;marca;modelo;versao;dia;ano;vin
2;FORD;F-150;F150 LARIAT SPORT 4X4 5.0L AUT;3;2022;1FTFW1E54MFC13829
2;CHEVROLET;SAIL;SAIL 1.5;1;2022;LSGHD52H3ND035546
2;CHEVROLET;SAIL;SAIL 1.5;1;2022;LSGHD54H1ND034960
2;CHEVROLET;SAIL;SAIL 1.5;1;2022;LSGHD52H0ND039182
2;PEUGEOT;PARTNER;PARTNER HDI 92 L1 1.6;23;2022;VR3EF9HPANJ528157
2;PEUGEOT;PARTNER;PARTNER HDI 92 L1 1.6;23;2022;VR3EF9HPANJ528200
2;PEUGEOT;PARTNER;PARTNER HDI 92 L1 1.6;23;2022;VR3EF9HPANJ528201
2;PEUGEOT;PARTNER;PARTNER HDI 92 L1 1.6;23;2022;VR3EF9HPANJ528205
2;PEUGEOT;PARTNER;PARTNER HDI 92 L1 1.6;23;2022;VR3EF9HPANJ528202
2;PEUGEOT;PARTNER;PARTNER HDI 92 L1 1.6;23;2022;VR3EF9HPANJ528203
2;PEUGEOT;PARTNER;PARTNER HDI 92 L1 1.6;23;2022;VR3EF9HPANJ528204
2;PEUGEOT;PARTNER;PARTNER HDI 92 L1 1.6;23;2022;VR3EF9HPANJ528207
2;PEUGEOT;PARTNER;PARTNER HDI 92 L1 1.6;23;2022;VR3EF9HPANJ528206
2;PEUGEOT;PARTNER;PARTNER HDI 92 L1 1.6;23;2022;VR3EF9HPANJ530255
2;PEUGEOT;PARTNER;PARTNER HDI 92 L1 1.6;23;2022;VR3EF9HPANJ530256
2;PEUGEOT;PARTNER;PARTNER HDI 92 L1 1.6;23;2022;VR3EF9HPANJ530257
2;PEUGEOT;PARTNER;PARTNER HDI 92 L2 1.6;23;2022;VR3EF9HPANJ531964
2;FORD;NEW RANGER;RANGER RAPTOR 2.0;24;2022;MPBUR2365NX366055
2;VOLKSWAGEN;GOL;GOL HB 1.6;23;2022;9BWAB45U4NT093179
3;TOYOTA;RAIZE;RAIZE 1.2;2;2022;MHKAB1BA1NJ003054
3;TOYOTA;RAIZE;RAIZE 1.2;2;2022;MHKAB1BA8NJ003052
3;HYUNDAI;SOLATI;H350 2.5;1;2022;KMFAB17RPNK024771
3;TOYOTA;HILUX;HILUX DOBLE CABINA 2.4;11;2022;8AJCB3DDXN3909941
3;HYUNDAI;ACCENT HCI;ACCENT HCI 1.4;10;2022;MALC741BANM306865
3;HYUNDAI;HD 35;HD 35 LWB 2.5;1;2022;KMFVA17RPNC356668
2;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;1;2022;LZWADAGA6NB030254
1;HYUNDAI;TUCSON NX4;TUCSON NX4 MPI 2.0;3;2022;KMHJB81DANU099776
1;TOYOTA;YARIS;YARIS HB OTTO 1.5;3;2022;MR2K29F3XN1234794
1;FORD;BRONCO SPORT;BRONCO SPORT 1.5;6;2022;3FMCR9B65MRB11248
1;FORD;EDGE;EDGE OTTO 2.0 AUT;13;2022;2FMPK3J9XMBA51710
1;FORD;TERRITORY;TERRITORY 1.5 AUT;24;2022;LJXCU2BB4NTF05643
2;TOYOTA;RUSH;RUSH 1.5 MT;14;2022;MHKE8FE20NK014069
2;FORD;TERRITORY;TERRITORY TITANIUM GTDI 1.5 AUT;2;2022;LJXCU2BB5NTF05425
2;FORD;EDGE;EDGE 2.0;2;2022;2FMPK3J94MBA51668
3;TOYOTA;RAIZE;RAIZE 1.2;2;2022;MHKAB1BA4NJ003114
3;PEUGEOT;301;301 HDI 92HP 1.6;10;2022;VF3DD9HP0NJ529776
3;PEUGEOT;301;301 HDI 92HP 1.6;10;2022;VF3DD9HP0NJ529771
3;PEUGEOT;301;301 HDI 92HP 1.6;10;2022;VF3DD9HP0NJ529949
3;CHEVROLET;SPIN;SPIN 1.8 AT;25;2022;9BGJK7560NB165712
3;CHEVROLET;N400 MAX;N400 MAX 1.5;21;2022;LZWCDAGA9NC811000
3;PEUGEOT;LANDTREK;LANDTREK 4X4 1.9;10;2022;VR3FDAHDLN3005886
3;FORD;ECOSPORT;ECOSPORT S 1.5;10;2022;MAJBMSMCKNMK71613
3;FORD;BRONCO SPORT;BRONCO SPORT WILDTRAK 2.0;10;2022;3FMCR9E93MRB28474
3;CHEVROLET;SILVERADO;SILVERADO 4WD 5.3 AUT;3;2022;3GCPY9ED5MG462269
3;CHEVROLET;CAPTIVA;CAPTIVA LTZ 1.5;11;2022;LZWADAGA3NB027974
3;CHEVROLET;CAPTIVA;CAPTIVA LTZ 1.5;11;2022;LZWADAGA6NB03132
3;TOYOTA;RUSH;RUSH 1.5;2;2022;MHKE8FE30NK003247
3;HYUNDAI;TUCSON NX4;TUCSON NX4 GDI 7DCT 1.6 AUT;1;2022;KMHJB81BGNU110508
3;CHEVROLET;SAIL;SAIL 1.5;10;2022;LSGHD52H7ND046548
3;CHEVROLET;SAIL;SAIL 1.5;11;2022;LSGHD52H6ND046718
3;CHEVROLET;TRACKER;TRACKER 1.2T;1;2022;9BGEA76C0NB163596
3;HYUNDAI;SOLATI;H350 2.5;1;2022;KMFAB17RPNK025213
3;TOYOTA;RUSH;RUSH 1.5;2;2022;MHKE8FE30NK003356
3;CHEVROLET;BLAZER;BLAZER 4X4 3.6 AUT;2;2022;3GNKB8RS3MS575107
3;VOLKSWAGEN;TAOS;TAOS TSI 1.4 AT;2;2022;8AWBJ6B20NA816983
3;VOLKSWAGEN;TAOS;TAOS TSI 1.4 AT;2;2022;8AWBJ6B21NA816989
3;VOLKSWAGEN;TAOS;TAOS TSI 1.4 AT;2;2022;8AWBJ6B21NA817589
3;VOLKSWAGEN;TAOS;TAOS TSI 1.4 AT;2;2022;8AWBJ6B21NA817821
3;VOLKSWAGEN;TAOS;TAOS TSI 1.4 AT;2;2022;8AWBJ6B23NA816993
3;VOLKSWAGEN;TAOS;TAOS TSI 1.4 AT;2;2022;8AWBJ6B24NA817585
3;VOLKSWAGEN;TAOS;TAOS TSI 1.4 AT;2;2022;8AWBJ6B24NA818042
3;VOLKSWAGEN;TAOS;TAOS TSI 1.4 AT;2;2022;8AWBJ6B26NA813831
3;VOLKSWAGEN;TAOS;TAOS TSI 1.4 AT;2;2022;8AWBJ6B27NA813935
3;FORD;EXPLORER;EXPLORER 2.3;21;2022;1FMSK7FH6MGC21362
3;CHEVROLET;SAIL;SAIL 1.5;3;2022;LSGHD52H0ND045984
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CH4NP004342
2;CHEVROLET;CAPTIVA;CAPTIVA 1.5 AUT;1;2022;LZWADAGA4NB030608
2;CHEVROLET;CAPTIVA;CAPTIVA 1.5 AUT;1;2022;LZWADAGA1NB028864
2;CHEVROLET;CAPTIVA;CAPTIVA 1.5 AUT;1;2022;LZWADAGA4NB028888
2;CHEVROLET;CAPTIVA;CAPTIVA 1.5 AUT;1;2022;LZWADAGA0NB025454
2;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;1;2022;LZWADAGA4NB031483
2;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;1;2022;LZWADAGA3NB028218
3;FORD;EDGE;NEW EDGE 4X4 2.7 AUT;2;2022;2FMPK4AP9MBA22221
3;HYUNDAI;VENUE;VENUE QX 1.6;10;2022;KMHRC812ANU154899
2;PEUGEOT;3008;3008 BLUE HDI 130 EAT8 1.5 AUT;1;2022;VF3MCYHZUNS011254
2;TOYOTA;RAV4;RAV4 OTTO 2.0;15;2022;JTMZ43FV5ND108615
2;TOYOTA;RAV4;RAV4 OTTO 2.0;15;2022;JTMZ43FV9ND109668
2;TOYOTA;HILUX;HILUX 4X4 2.8 AUT;3;2022;8AJBA3CD5N1700358
2;CHEVROLET;CAPTIVA;CAPTIVA 1.5 AUT;1;2022;LZWADAGA4NB028857
2;CHEVROLET;CAPTIVA;CAPTIVA 1.5 AUT;1;2022;LZWADAGA3NB028915
3;HYUNDAI;VENUE;VENUE QX 1.6;1;2022;KMHRC812ANU154956
3;TOYOTA;COROLLA;COROLLA SD 1.6;18;2022;9BRBE3BEXN4001427
3;TOYOTA;RAV4;RAV4 OTTO 2.0;2;2022;JTMZ43FV2ND108152
3;TOYOTA;RAV4;RAV4 OTTO 2.0 AUT;2;2022;JTMZ43FV8ND108320
2;CHEVROLET;ONIX;ONIX NB LT 1.0T;26;2022;9BGEN69K0NG168421
2;TOYOTA;YARIS;YARIS SEDAN GLI CVT 1.5;21;2022;MR2B29F3XN1234908
2;CHEVROLET;SAIL;SAIL 1.5;9;2022;LSGHD52H1ND035206
2;CHEVROLET;ONIX;ONIX HB RS 1.OT;26;2022;9BGED48K0NG161463
2;CHEVROLET;ONIX;ONIX NB LT 1.0T;26;2022;9BGEB69K0NG158034
2;CHEVROLET;GROOVE;GROOVE 1.5;26;2022;LZWADAGA9NG015251
2;CHEVROLET;GROOVE;GROOVE 1.5;26;2022;LZWADAGA1NG014675
2;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;26;2022;9BG148PK0NC439102
2;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;26;2022;9BG148MK0NC439310
2;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8;26;2022;9BG148FK0NC439245
2;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8;26;2022;9BG148FK0NC439003
2;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8;26;2022;9BG148FK0NC439089
2;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8;26;2022;9BG148FK0NC439340
2;CHEVROLET;ONIX;ONIX NB LT 1.0T;26;2022;9BGEN69K0NG165767
2;CHEVROLET;ONIX;ONIX HB RS 1.OT;9;2022;9BGED48K0NG134545
2;CHEVROLET;ONIX;ONIX HB RS 1.OT;26;2022;9BGED48K0NG162669
2;CHEVROLET;SAIL;SAIL 1.5;9;2022;LSGHD54H1ND024672
2;CHEVROLET;SAIL;SAIL 1.5;26;2022;LSGHD54H8ND046541
2;CHEVROLET;SAIL;SAIL 1.5;26;2022;LSGHD52HXND047127
2;CHEVROLET;SAIL;SAIL 1.5;26;2022;LSGHD52H0ND046990
2;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8;26;2022;9BG148FK0NC439238
2;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;26;2022;9BG148FK0NC439171
2;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;26;2022;9BG148PK0NC439541
2;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;26;2022;9BG148PK0NC438737
2;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;26;2022;9BG148PK0NC439542
2;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;26;2022;9BG148FK0NC439468
2;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8;9;2022;9BG148FK0NC436221
2;CHEVROLET;ONIX;ONIX NB LT 1.0T;26;2022;9BGEB69K0NG157283
2;CHEVROLET;ONIX;ONIX NB PREMIER 1.0T AUT;26;2022;9BGEP69K0NG165907
2;CHEVROLET;ONIX;ONIX HB RS 1.OT;9;2022;9BGEN48K0NG136058
2;CHEVROLET;SAIL;SAIL 1.5;9;2022;LSGHD52HXND035737
2;CHEVROLET;SAIL;SAIL 1.5;9;2022;LSGHD52H2ND025171
2;CHEVROLET;SAIL;SAIL 1.5;9;2022;LSGHD52H3ND035062
2;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;26;2022;9BG148MK0NC439332
2;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8;26;2022;9BG148FK0NC439236
2;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;26;2022;9BG148PK0NC439150
2;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;26;2022;9BG148PK0NC438988
2;VOLKSWAGEN;TAOS;TAOS TSI 1.4 AT;9;2022;8AWBJ6B20NA817941
2;CHEVROLET;SAIL;SAIL 1.5;9;2022;LSGHD52H1ND035755
2;CHEVROLET;SAIL;SAIL 1.5;9;2022;LSGHD52H4ND035717
2;CHEVROLET;SAIL;SAIL 1.5;9;2022;LSGHD54H3ND035348
2;CHEVROLET;SAIL;SAIL 1.5;9;2022;LSGHD54H8ND024572
2;CHEVROLET;SAIL;SAIL 1.5;9;2022;LSGHD52H0ND035620
2;CHEVROLET;SAIL;SAIL 1.5;26;2022;LSGHD52H6ND046864
2;CHEVROLET;SAIL;SAIL 1.5;26;2022;LSGHD52H9ND046583
2;CHEVROLET;SAIL;SAIL 1.5;26;2022;LSGHD52H7ND046761
2;CHEVROLET;SAIL;SAIL 1.5;26;2022;LSGHD52H1ND046738
2;CHEVROLET;SAIL;SAIL 1.5;26;2022;LSGHD54H2ND035437
2;TOYOTA;RUSH;RUSH 1.5 MT;9;2022;MHKE8FE20NK013746
2;TOYOTA;RUSH;RUSH 1.5 MT;9;2022;MHKE8FE30NK003156
2;CHEVROLET;SAIL;SAIL 1.5;26;2022;LSGHD52H9ND046129
2;CHEVROLET;SAIL;SAIL 1.5;26;2022;LSGHD54H5ND046206
2;CHEVROLET;SAIL;SAIL 1.5;26;2022;LSGHD54H2ND024910
2;CHEVROLET;SAIL;SAIL 1.5;26;2022;LSGHD54H5ND047128
2;CHEVROLET;ONIX;ONIX HB RS 1.OT;26;2022;9BGEB69K0NG168578
2;CHEVROLET;ONIX;ONIX HB RS 1.OT;26;2022;9BGEN69K0NG168597
2;CHEVROLET;ONIX;ONIX HB RS 1.OT;26;2022;9BGEA69M0NG165872
2;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8;26;2022;9BG148FK0NC439305
2;CHEVROLET;GROOVE;GROOVE 1.5;9;2022;LZWADAGA1NG008682
2;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;9;2022;9BG148PK0NC436949
2;TOYOTA;RUSH;RUSH 1.5 MT;9;2022;MHKE8FE30NK003174
2;TOYOTA;RUSH;RUSH 1.5 MT;9;2022;MHKE8FE30NK003130
2;CHEVROLET;CAPTIVA;CAPTIVA MT6 4X2 1.5;9;2022;LZWADAGA7NB027895
2;TOYOTA;HILUX;HILUX CS 4X4 2.4;9;2022;8AJDB8CB8N5511858
2;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;3;2022;LZWADAGA9NB029874
2;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;3;2022;LZWADAGA9NB029812
3;FORD;ECOSPORT;ECOSPORT TITANIUM 1.5;2;2022;MAJBNSMCKNMK71125
3;PEUGEOT;2008;2008 BLUE HDI 130 EAT8 1.5 AUT;25;2022;VR3UDYHZSPJ500370
3;CHEVROLET;GROOVE;GROOVE 1.5;21;2022;LZWADAGA0NG016899
3;TOYOTA;YARIS;YARIS SEDAN 1.5 AUT;10;2022;MR2B29F36N1238597
3;HYUNDAI;HD 35;HD35 SWB 2P 2.5;1;2022;KMFVA17RPNC357041
2;FIAT;DUCATO;DUCATO CRAGO 2.3;2;2022;ZFA250000M2T85881
2;CHEVROLET;CAPTIVA;CAPTIVA 1.5 AUT;3;2022;LZWADAGA6NB028875
2;CHEVROLET;CAPTIVA;CAPTIVA MT6 4X2 1.5;3;2022;LZWADAGA6NB029864
3;HYUNDAI;HD 35;HD35 SWB 2P 2.5;1;2022;KMFVA17RPNC357078
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CH4NP004521
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CH9NP005082
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CH6NP004360
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0;23;2022;9BWCH6CH9NP006619
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CHXNP005141
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CHXNP005124
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CHXNP004376
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CH7NP005114
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CHXNP005110
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CH8NP005140
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CH7NP005176
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CH3NP005109
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CH3NP004980
3;CHEVROLET;GROOVE;GROOVE 1.5;26;2022;LZWADAGAXNG016831
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CH2NP005134
4;HYUNDAI;SANTA FE TM;SANTA FE CRDI 2.2 AT;1;2022;KMHS281HGMU416088
3;CHEVROLET;GROOVE;GROOVE 1.5;26;2022;LZWADAGA3NG018307
3;CHEVROLET;GROOVE;GROOVE 1.5;26;2022;LZWADAGA2NG016810
3;CHEVROLET;GROOVE;GROOVE 1.5;26;2022;LZWADAGA5NG016879
3;CHEVROLET;GROOVE;GROOVE 1.5;26;2022;LZWADAGAXNG017185
3;HYUNDAI;TUCSON NX4;TUCSON NX4 GDI 7DCT 1.6 AUT;21;2022;KMHJB81BGNU117736
3;FORD;TERRITORY;NEW TERRITORY TITANIUM PLUS 1.5L GT;25;2022;LJXCU2BB6NTF08544
3;PEUGEOT;208;208 PURETECH 75 1.2;26;2022;VR3UPHMGBPT000188
3;PEUGEOT;301;301 HDI 92HP 1.6;21;2022;VF3DD9HP0NJ529770
3;TOYOTA;COROLLA;COROLLA SD CVT 2.0 AUT;3;2022;9BRB43BE1N2098483
3;PEUGEOT;208;208 BLUE HDI 100 4X2 1.5;21;2022;VR3UBYHTKPT000122
3;HYUNDAI;ATOS AH2;ATOS AH2 HB 1.1;3;2022;MALAF51CANM167649
3;PEUGEOT;301;301 HDI 1.6;11;2022;VF3DD9HP0NJ531826
3;CHEVROLET;SAIL;SAIL 1.5;21;2022;LSGHD52H8ND056506
3;HYUNDAI;ACCENT HCI;ACCENT HCI 1.4;3;2022;MALC741BANM303638
3;CHEVROLET;TRACKER;TRACKER 1.2T;21;2022;9BGEN76C0NB179252
3;CHEVROLET;TRACKER;TRACKER 1.2T;21;2022;9BGEN76C0NB180395
3;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;11;2022;8AJDB3CD9N1319019
3;TOYOTA;FORTUNER;FORTUNER 4X4 MT 2.8;3;2022;8AJDA3FS6N0504325
3;CHEVROLET;TRACKER;TRACKER LTZ 1.2 AUT;11;2022;9BGEN76C0NB162171
3;CHEVROLET;TRAILBLAZER;TRAILBLAZER 4X4 2.8 AUT;3;2022;9BG156YK0NC439230
3;CHEVROLET;ONIX;ONIX NB PREMIER 1.0T AUT;11;2022;9BGEP69K0NG166141
3;HYUNDAI;GRAND I-10 AI3 HB 1.2;GRAND I-10 AI3 1.2;21;2022;MALB241CANM099871
3;CHEVROLET;ONIX;ONIX NB LT 1.0T;21;2022;9BGEN69K0NG165471
3;CHEVROLET;ONIX;ONIX NB PREMIER 1.0T AUT;21;2022;9BGEP69K0NG168295
3;FORD;ECOSPORT;ECOSPORT 1.5;11;2022;MAJBMSMCKNMK71122
3;FORD;BRONCO SPORT;BRONCO SPORT WILDTRAK 4X4 2.0 AUT;11;2022;3FMCR9E95MRB28511
3;TOYOTA;COROLLA CROSS;COROLLA CROSS CVT 2.0 AUT;3;2022;9BRK4AAGXN0040102
3;HYUNDAI;ACCENT HCI;ACCENT HCI 1.4;3;2022;MALC741BAMM304356
4;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;5;2022;8AJDB3CD3N1319257
4;TOYOTA;RAIZE;RAIZE 4X2 1.2;13;2022;MHKAB1BA2NJ005735
2;FORD;F-150;NEW F150 LARIAT SPORT 4X4 5.0 AUT;2;2022;1FTFW1E5XMFC13866
2;CHEVROLET;CAPTIVA;CAPTIVA 1.5 AUT;1;2022;LZWADAGA3NB030616
2;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;1;2022;LZWADAGA3NB031474
2;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;1;2022;LZWADAGA6NB027791
2;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;1;2022;LZWADAGA8NB029817
2;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;1;2022;LZWADAGAXNB028216
2;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;1;2022;LZWADAGA0NB030265
2;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;1;2022;LZWADAGA0NB031514
4;VOLKSWAGEN;VOYAGE;VOYAGE 1.6;1;2022;9BWDB45U7NT114023
4;PEUGEOT;PARTNER;PARTNER HDI 92 L2 1.6;4;2022;VR3EF9HPAPJ503041
4;CHEVROLET;TRAILBLAZER;TRAILBLAZER 4X4 2.8 AUT;13;2022;9BG156YK0NC445290
3;FORD;ECOSPORT;ECOSPORT TITANIUM 1.5;2;2022;MAJBNSMCKNMK71127
3;FORD;ECOSPORT;ECOSPORT S 1.5;2;2022;MAJBMSMCKNMK71596
4;TOYOTA;HILUX;HILUX DOBLE CABINA 2.4;5;2022;8AJCB3DD2N3909948
4;TOYOTA;HILUX;HILUX DOBLE CABINA 2.4;5;2022;8AJCB3DD7N3909959
4;TOYOTA;HILUX;HILUX DOBLE CABINA 2.4;5;2022;8AJCB3DD4N3909997
4;TOYOTA;HILUX;HILUX DOBLE CABINA 2.4;5;2022;8AJCB3DD2N3910050
4;TOYOTA;HILUX;HILUX DOBLE CABINA 2.4;5;2022;8AJCB3DD8N3910084
4;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;5;2022;8AJDB3CD6N1319138
4;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;5;2022;8AJDB3CD3N1319131
4;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;5;2022;8AJDB3CD5N1319440
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CHXNP005043
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CH8NP005106
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CH6NP005136
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CH1NP004377
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CH3NP005076
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CH1NP005139
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CH9NP005177
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CH9NP004367
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CH7NP005095
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CH4NP005152
4;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;23;2022;9BWCH6CH3NP005160
4;TOYOTA;RAV4;RAV4 4X4 OTTO 2.5 AUT;1;2022;JTMR13FV2ND085822
4;FORD;NEW RANGER;NEW RANGER RAPTOR D CAB 4X4 2.0 AUT;1;2022;MPBUR2360NX370918
4;TOYOTA;RAV4;NEW RAV4 CVT 2.0;1;2022;JTMZ43FV4ND112204
4;FORD;EDGE;NEW EDGE 4X4 2.7 AUT;1;2022;2FMPK4AP3MBA53688
4;FORD;NEW RANGER;NEW RANGER XLT 4X4 3.2 AUT;1;2022;8AFAR23W0NJ256509
4;PEUGEOT;208;208 PURETECH 130 EAT8 1.2 AUT;13;2022;VR3UPHNSSPT000580
2;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;1;2022;LZWADAGA8NB027792
2;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;1;2022;LZWADAGA7NB031476
2;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;1;2022;LZWADAGA1NB029884
2;CHEVROLET;CAPTIVA;CAPTIVA 1.5 AUT;1;2022;LZWADAGA4NB028907
2;CHEVROLET;CAPTIVA;CAPTIVA MT6 4X2 1.5;1;2022;LZWADAGA9NB031298
2;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;1;2022;LZWADAGA6NB029833
2;CHEVROLET;SAIL;SAIL 1.5;1;2022;LSGHD54H1ND035171
2;CHEVROLET;SAIL;SAIL 1.5;1;2022;LSGHD54H0ND035128
4;TOYOTA;HILUX;HILUX PICK UP 4X4 2.8 AUT;5;2022;8AJBA3CD8N1709507
4;TOYOTA;RAV4;RAV4 4X4 OTTO 2.0;5;2022;JTMB43FV5ND027387
4;TOYOTA;RAV4;RAV4 OTTO 2.0;12;2022;JTMZ43FV8ND103179
4;PEUGEOT;EXPERT;EXPERT 2.0;5;2022;VF3VFAHXGNZ002780
4;PEUGEOT;EXPERT;EXPERT 2.0;5;2022;VF3VFAHXGNZ002782
4;PEUGEOT;EXPERT;EXPERT 2.0;5;2022;VF3VFAHXGNZ002781
4;PEUGEOT;EXPERT;EXPERT 2.0;5;2022;VF3VFAHXGNZ002785
4;PEUGEOT;2008;2008 PURETECH 130 1.2;13;2022;VR3USHNSKPJ503188
4;TOYOTA;HILUX;NEW HILUX 4X4 2.4L MT DX;25;2022;8AJDB3CD0N1320317
4;PEUGEOT;2008;2008 BLUE HDI 130 EAT8 1.5 AUT;13;2022;VR3UDYHZSNJ533953
4;TOYOTA;COROLLA CROSS;COROLLA CROSS CVT 2.0 AUT;13;2022;9BRK4AAG1N0041249
2;FORD;TERRITORY;TERRITORY 1.5 AUT;1;2022;LJXCU2BB6NTF07202
2;PEUGEOT;PARTNER;PARTNER HDI 92 L2 1.6;23;2022;VR3EF9HPANJ532180
4;TOYOTA;RUSH;RUSH 1.5 MT;1;2022;MHKE8FE20NK014750
4;CHEVROLET;TRACKER;TRACKER 1.2T AUT;1;2022;9BGEP76C0NB170469
4;PEUGEOT;3008;3008 BLUE HDI 130 1.5;13;2022;VF3MCYHZMPS000157
4;TOYOTA;RUSH;RUSH 1.5 MT;12;2022;MHKE8FE30NK003192
4;TOYOTA;RUSH;RUSH 1.5 MT;5;2022;MHKE8FE30NK003328
1;HYUNDAI;ACCENT HCI;ACCENT HCI 1.4;6;2022;MALC741BAMM295567
2;CHEVROLET;CAPTIVA;CAPTIVA MT6 4X2 1.5;1;2022;LZWADAGAXNB027910
2;CHEVROLET;CAPTIVA;CAPTIVA MT6 4X2 1.5;1;2022;LZWADAGA7NB027976
2;CHEVROLET;CAPTIVA;CAPTIVA MT6 4X2 1.5;1;2022;LZWADAGA8NB028702
2;TOYOTA;HILUX;HILUX SR 2.4;1;2022;8AJJB3DD0N4235218
2;CHEVROLET;TRACKER;TRACKER 1.2T;23;2022;9BGEA76C0NB162987
1;PEUGEOT;2008;2008 ALLURE BLUEHDI 1.5 AUT;14;2022;VR3UDYHZSNJ533952
4;CHEVROLET;CAPTIVA;CAPTIVA MT6 4X2 1.5;25;2022;LZWADAGA7NB037312
4;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;25;2022;LZWADAGA8NB034306
4;CHEVROLET;CAPTIVA;CAPTIVA 1.5 AT;25;2022;LZWADAGA2NB037363
4;CHEVROLET;CAPTIVA;CAPTIVA 1.5 AT;25;2022;LZWADAGA1NB037385
